POSITION,GROUP,LEVEL,FIELD,TIME,CONTRACTOR,CONTRACTOR TYPE,OWNER,LABOR TYPE,UNION NUMBER,WAGE TYPE,BUILDING TYPE,CITY,STATE,DATE,TYPE,BILL RATE,BASE,FICA,FUTA,SUTA,WORK COMP,LIABILITY INS,TAX/INS,FRINGE BENEFITS,PER DIEM,SMALL TOOLS,OT,G&A (OH),PROFIT
ROOFER,2-FOREMAN,,,OT,STAR ROOFING INC.,SUB,IRON MOUNTAIN,UNION,,BURDENED,DATA CENTER,PHOENIX,AZ,2021-04-01,TRADE,,106.5,,,,,,,,,,,,
ROOFER,2-FOREMAN,,,REG,STAR ROOFING INC.,SUB,IRON MOUNTAIN,UNION,,BURDENED,DATA CENTER,PHOENIX,AZ,2021-04-01,TRADE,,76.0,,,,,,,,,,,,
ROOFER,3-JOURNEY,,,OT,PROGRESSIVE SERVICES,SUB,IRON MOUNTAIN,UNION,,BURDENED,DATA CENTER,PHOENIX,AZ,2021-04-01,TRADE,,107.12,,,,,,,,,,,,
ROOFER,3-JOURNEY,,,REG,PROGRESSIVE SERVICES,SUB,IRON MOUNTAIN,UNION,,BURDENED,DATA CENTER,PHOENIX,AZ,2021-04-01,TRADE,,71.42,,,,,,,,,,,,
ROOFER,3-JOURNEY,,,OT,STAR ROOFING INC.,SUB,IRON MOUNTAIN,UNION,,BURDENED,DATA CENTER,PHOENIX,AZ,2021-04-01,TRADE,,97.5,,,,,,,,,,,,
ROOFER,3-JOURNEY,,,REG,STAR ROOFING INC.,SUB,IRON MOUNTAIN,UNION,,BURDENED,DATA CENTER,PHOENIX,AZ,2021-04-01,TRADE,,69.0,,,,,,,,,,,,
ROOFER,,,,REG,WESTERN ROOFING,SUB,LAM RESEARCH CORPORATION,UNION,,BURDENED,SEMICONDUCTOR,FREMONT,CA,2023-08-01,TRADE,,119.89,,,,,,,,,,,,
ROOFER,,,,OT,WESTERN ROOFING,SUB,LAM RESEARCH CORPORATION,UNION,,BURDENED,SEMICONDUCTOR,FREMONT,CA,2023-08-01,TRADE,,153.06,,,,,,,,,,,,
ROOFER,,,,REG,WESTERN ROOFING SERVICE,SUB,LAM RESEARCH CORPORATION,UNION,,BURDENED,SEMICONDUCTOR,FREMONT,CA,2022-08-01,TRADE,,114.89,,,,,,,,,,,,
ROOFER,,,,REG,WESTERN ROOFING SERVICE,SUB,LAM RESEARCH CORPORATION,UNION,,BURDENED,SEMICONDUCTOR,FREMONT,CA,2023-08-01,TRADE,,119.89,,,,,,,,,,,,
ROOFER,,,,OT,WESTERN ROOFING SERVICE,SUB,LAM RESEARCH CORPORATION,UNION,,BURDENED,SEMICONDUCTOR,FREMONT,CA,2022-08-01,TRADE,,148.06,,,,,,,,,,,,
ROOFER,,,,OT,WESTERN ROOFING SERVICE,SUB,LAM RESEARCH CORPORATION,UNION,,BURDENED,SEMICONDUCTOR,FREMONT,CA,2023-08-01,TRADE,,153.06,,,,,,,,,,,,
ROOFER,,,,REG,KODIAK ROOFING & WATERPROOFING,SUB,LAM RESEARCH CORPORATION,UNION,,BURDENED,SEMICONDUCTOR,FREMONT,CA,2023-01-01,TRADE,,120.3,,,,,,,,,,,,
ROOFER,,,,OT,KODIAK ROOFING & WATERPROOFING,SUB,LAM RESEARCH CORPORATION,UNION,,BURDENED,SEMICONDUCTOR,FREMONT,CA,2023-01-01,TRADE,,146.87,,,,,,,,,,,,
ROOFER,1-GENERAL FOREMAN,,,REG,PROGRESSIVE SERVICES,SUB,TSMC,UNION,,BURDENED,MANUFACTURING,PHOENIX,AZ,2023-01-01,TRADE,,100.44,,,,,,,,,,,,
ROOFER,1-GENERAL FOREMAN,,,REG,CLASSIC,SUB,TSMC,UNION,,BURDENED,MANUFACTURING,PHOENIX,AZ,2023-01-01,TRADE,,75.38,,,,,,,,,,,,
ROOFER,2-FOREMAN,,,REG,PROGRESSIVE SERVICES,SUB,TSMC,UNION,,BURDENED,MANUFACTURING,PHOENIX,AZ,2023-01-01,TRADE,,83.55,,,,,,,,,,,,
ROOFER,2-FOREMAN,,,REG,CLASSIC,SUB,TSMC,UNION,,BURDENED,MANUFACTURING,PHOENIX,AZ,2023-01-01,TRADE,,66.02,,,,,,,,,,,,
ROOFER,3-JOURNEY,,,REG,PROGRESSIVE SERVICES,SUB,TSMC,UNION,,BURDENED,SEMICONDUCTOR,PHOENIX,AZ,2023-01-01,TRADE,,63.1,,,,,,,,,,,,
ROOFER,3-JOURNEY,,,REG,GLOBAL ROOFING,SUB,TSMC,UNION,,BURDENED,SEMICONDUCTOR,PHOENIX,AZ,2023-01-01,TRADE,,60.0,,,,,,,,,,,,
ROOFER,3-JOURNEY,,,REG,CLASSIC,SUB,TSMC,UNION,,BURDENED,SEMICONDUCTOR,PHOENIX,AZ,2023-01-01,TRADE,,62.8,,,,,,,,,,,,
ROOFER,HELPER,,,REG,CLASSIC,SUB,TSMC,UNION,,BURDENED,MANUFACTURING,PHOENIX,AZ,2023-01-01,TRADE,,52.81,,,,,,,,,,,,
ROOFER,,,,REG,PROGRESSIVE SERVICES,SUB,TSMC,SHOP,,BURDENED,MANUFACTURING,PHOENIX,AZ,2023-01-01,TRADE,,100.44,,,,,,,,,,,,
ROOFER,2-FOREMAN,,,2T,COURTNEY-INC.,,,UNKNOWN,,,,IRVINE,CA,,TRADE,,164.0,,,,,,,,,,,,
ROOFER,2-FOREMAN,,,OT,COURTNEY-INC.,,,UNKNOWN,,,,IRVINE,CA,,TRADE,,125.0,,,,,,,,,,,,
ROOFER,2-FOREMAN,,,REG,COURTNEY-INC.,,,UNKNOWN,,,,IRVINE,CA,,TRADE,,85.0,,,,,,,,,,,,
ROOFER,2-FOREMAN,,,2T,ENTERPRISING ROOFING SERVICE,,,UNKNOWN,,,,SACREMENTO,CA,,TRADE,,173.0,,,,,,,,,,,,
ROOFER,2-FOREMAN,,,OT,ENTERPRISING ROOFING SERVICE,,,UNKNOWN,,,,SACREMENTO,CA,,TRADE,,148.0,,,,,,,,,,,,
ROOFER,2-FOREMAN,,,REG,ENTERPRISING ROOFING SERVICE,,,UNKNOWN,,,,SACREMENTO,CA,,TRADE,,123.0,,,,,,,,,,,,
ROOFER,2-FOREMAN,,,2T,JSS CONSTRUCTION,,,UNKNOWN,,,,HUNTINGTON BEACH,CA,,TRADE,,156.0,,,,,,,,,,,,
ROOFER,2-FOREMAN,,,OT,JSS CONSTRUCTION,,,UNKNOWN,,,,HUNTINGTON BEACH,CA,,TRADE,,117.0,,,,,,,,,,,,
ROOFER,2-FOREMAN,,,REG,JSS CONSTRUCTION,,,UNKNOWN,,,,HUNTINGTON BEACH,CA,,TRADE,,78.0,,,,,,,,,,,,
ROOFER,2-FOREMAN,,,REG,,,,UNION,,,OFFICE-COMMERCIAL,SAN FRANCISCO,CA,2018-01-01,TRADE,,97.33,,,,,,,,,,,,
ROOFER,2-FOREMAN,,,REG,,,,UNION,,,OFFICE-COMMERCIAL,SAN FRANCISCO,CA,2020-01-01,TRADE,,117.42,,,,,,,,,,,,
ROOFER,3-JOURNEY,,,2T,ALCAL SPECIALTY CONTRACTING,,,UNKNOWN,,,,ONTARIO,CA,,TRADE,,139.31,,,,,,,,,,,,
ROOFER,3-JOURNEY,,,OT,ALCAL SPECIALTY CONTRACTING,,,UNKNOWN,,,,ONTARIO,CA,,TRADE,,111.18,,,,,,,,,,,,
ROOFER,3-JOURNEY,,,REG,ALCAL SPECIALTY CONTRACTING,,,UNKNOWN,,,,ONTARIO,CA,,TRADE,,83.04,,,,,,,,,,,,
ROOFER,3-JOURNEY,,,2T,COURTNEY-INC.,,,UNKNOWN,,,,IRVINE,CA,,TRADE,,159.0,,,,,,,,,,,,
ROOFER,3-JOURNEY,,,OT,COURTNEY-INC.,,,UNKNOWN,,,,IRVINE,CA,,TRADE,,120.0,,,,,,,,,,,,
ROOFER,3-JOURNEY,,,REG,COURTNEY-INC.,,,UNKNOWN,,,,IRVINE,CA,,TRADE,,82.0,,,,,,,,,,,,
ROOFER,3-JOURNEY,,,2T,ENTERPRISING ROOFING SERVICE,,,UNKNOWN,,,,SACREMENTO,CA,,TRADE,,165.0,,,,,,,,,,,,
ROOFER,3-JOURNEY,,,OT,ENTERPRISING ROOFING SERVICE,,,UNKNOWN,,,,SACREMENTO,CA,,TRADE,,142.0,,,,,,,,,,,,
ROOFER,3-JOURNEY,,,REG,ENTERPRISING ROOFING SERVICE,,,UNKNOWN,,,,SACREMENTO,CA,,TRADE,,119.0,,,,,,,,,,,,
ROOFER,3-JOURNEY,,,2T,JSS CONSTRUCTION,,,UNKNOWN,,,,HUNTINGTON BEACH,CA,,TRADE,,150.0,,,,,,,,,,,,
ROOFER,3-JOURNEY,,,OT,JSS CONSTRUCTION,,,UNKNOWN,,,,HUNTINGTON BEACH,CA,,TRADE,,112.5,,,,,,,,,,,,
ROOFER,3-JOURNEY,,,REG,JSS CONSTRUCTION,,,UNKNOWN,,,,HUNTINGTON BEACH,CA,,TRADE,,75.0,,,,,,,,,,,,
ROOFER,3-JOURNEY,,,REG,,,,UNION,,,OFFICE-COMMERCIAL,SAN FRANCISCO,CA,2018-01-01,TRADE,,92.34,,,,,,,,,,,,
ROOFER,3-JOURNEY,,,REG,,,,UNION,,,OFFICE-COMMERCIAL,SAN FRANCISCO,CA,2020-01-01,TRADE,,111.76,,,,,,,,,,,,
ROOFER,2-FOREMAN,,,REG,HOLDER,GC/CM,IRON MOUNTAIN,UNKNOWN,,BURDENED,DATA CENTER,PHOENIX,AZ,2022-06-01,TRADE,,,,,,,,,,,,,,
ROOFER,3-JOURNEY,,,REG,HOLDER,GC/CM,IRON MOUNTAIN,UNKNOWN,,BURDENED,DATA CENTER,PHOENIX,AZ,2022-06-01,TRADE,,,,,,,,,,,,,,
ROOFER,2-FOREMAN,,,OT,HOLDER,GC/CM,IRON MOUNTAIN,UNKNOWN,,BURDENED,DATA CENTER,PHOENIX,AZ,2022-06-01,TRADE,,,,,,,,,,,,,,
ROOFER,3-JOURNEY,,,OT,HOLDER,GC/CM,IRON MOUNTAIN,UNKNOWN,,BURDENED,DATA CENTER,PHOENIX,AZ,2022-06-01,TRADE,,,,,,,,,,,,,,
ROOFER,3-JOURNEY,,,REG,WAYNE'S ROOFING,SUB,GOOGLE,UNION,,BURDENED,OFFICE-COMMERCIAL,KIRKLAND,WA,2020-02-26,TRADE,,110.0,,,,,,,,,,,,
SAFETY,,ASSISTANT,,REG,HOFFMAN,GC/CM,AMAT,GC PM,,BURDENED,SEMICONDUCTOR,SUNNYVALE,CA,2022-01-01,SUPERVISION,,,,,,,,,,,,,,
SAFETY,,ASSISTANT,,REG,HOFFMAN,GC/CM,AMAT,GC PM,,BURDENED,SEMICONDUCTOR,SUNNYVALE,CA,2023-01-01,SUPERVISION,,,,,,,,,,,,,,
SAFETY,,ASSISTANT,,REG,HOFFMAN,GC/CM,AMAT,GC PM,,BURDENED,SEMICONDUCTOR,SUNNYVALE,CA,2024-01-01,SUPERVISION,,,,,,,,,,,,,,
SAFETY,,ASSISTANT,,REG,HOFFMAN,GC/CM,AMAT,GC PM,,BURDENED,SEMICONDUCTOR,SUNNYVALE,CA,2025-01-01,SUPERVISION,,,,,,,,,,,,,,
SAFETY,,MANAGER,,REG,HOFFMAN,GC/CM,AMAT,GC PM,,BURDENED,SEMICONDUCTOR,SUNNYVALE,CA,2022-01-01,SUPERVISION,,,,,,,,,,,,,,
SAFETY,,MANAGER,,REG,HOFFMAN,GC/CM,AMAT,GC PM,,BURDENED,SEMICONDUCTOR,SUNNYVALE,CA,2023-01-01,SUPERVISION,,,,,,,,,,,,,,
SAFETY,,MANAGER,,REG,HOFFMAN,GC/CM,AMAT,GC PM,,BURDENED,SEMICONDUCTOR,SUNNYVALE,CA,2024-01-01,SUPERVISION,,,,,,,,,,,,,,
SAFETY,,MANAGER,,REG,HOFFMAN,GC/CM,AMAT,GC PM,,BURDENED,SEMICONDUCTOR,SUNNYVALE,CA,2025-01-01,SUPERVISION,,,,,,,,,,,,,,
SAFETY,,,,REG,HOFFMAN,GC/CM,AMAT,GC PM,,BURDENED,SEMICONDUCTOR,SUNNYVALE,CA,2022-01-01,SUPERVISION,,,,,,,,,,,,,,
SAFETY,,,,REG,HOFFMAN,GC/CM,AMAT,GC PM,,BURDENED,SEMICONDUCTOR,SUNNYVALE,CA,2023-01-01,SUPERVISION,,,,,,,,,,,,,,
SAFETY,,,,REG,HOFFMAN,GC/CM,AMAT,GC PM,,BURDENED,SEMICONDUCTOR,SUNNYVALE,CA,2024-01-01 00:00:00,SUPERVISION,,,,,,,,,,,,,,
SAFETY,,,,REG,HOFFMAN,GC/CM,AMAT,GC PM,,BURDENED,SEMICONDUCTOR,SUNNYVALE,CA,2025-01-01 00:00:00,SUPERVISION,,,,,,,,,,,,,,
SAFETY,,,,REG,AWS CONSTRUCTION,GC/CM,AMAZON,GC PM,,,DATA CENTER,VA,VA,2021-01-01 00:00:00,SUPERVISION,,75.57,,,,,,,,,,,,
SAFETY,,,,REG,AWS CONSTRUCTION,GC/CM,AMAZON,GC PM,,,DATA CENTER,VA,VA,2021-01-01 00:00:00,SUPERVISION,,75.57,,,,,,,,,,,,
SAFETY,,,,REG,AWS CONSTRUCTION,GC/CM,AMAZON,GC PM,,,DATA CENTER,VA,VA,2021-01-01 00:00:00,SUPERVISION,,75.57,,,,,,,,,,,,
SAFETY,,,,REG,AWS CONSTRUCTION,GC/CM,AMAZON,GC PM,,,DATA CENTER,VA,VA,2021-01-01 00:00:00,SUPERVISION,,51.8,,,,,,,,,,,,
SAFETY,,DIRECTOR,,REG,TRUBECK,GC/CM,ARCOA,GC PM,,BURDENED,MULTIFAMILY,PORTLAND,OR,2021-04-09 00:00:00,SUPERVISION,,114.0,,,,,,,,,,,,
SAFETY,,MANAGER,,REG,TRUBECK,GC/CM,ARCOA,GC PM,,BURDENED,MULTIFAMILY,PORTLAND,OR,2021-04-09 00:00:00,SUPERVISION,,105.0,,,,,,,,,,,,
SAFETY,,,,REG,TRUBECK,GC/CM,ARCOA,GC PM,,BURDENED,MULTIFAMILY,PORTLAND,OR,2021-04-09 00:00:00,SUPERVISION,,80.0,,,,,,,,,,,,
SAFETY,,,,OT,TRUBECK,GC/CM,ARCOA,GC PM,,BURDENED,MULTIFAMILY,PORTLAND,OR,2021-04-09 00:00:00,SUPERVISION,,104.0,,,,,,,,,,,,
SAFETY,,,,2T,TRUBECK,GC/CM,ARCOA,GC PM,,BURDENED,MULTIFAMILY,PORTLAND,OR,2021-04-09 00:00:00,SUPERVISION,,128.0,,,,,,,,,,,,
SAFETY,,,MECHANICAL,OT,W.E. BOWERS,SUB,AWS,GC PM,,BURDENED,DATA CENTER,WASHINGTON,DC,2020-03-16 00:00:00,SUPERVISION,,104.86,,,,,,,,,,,,
SAFETY,,,MECHANICAL,REG,W.E. BOWERS,SUB,AWS,GC PM,,BURDENED,DATA CENTER,WASHINGTON,DC,2020-03-16 00:00:00,SUPERVISION,,75.57,,,,,,,,,,,,
SAFETY,,,,REG,THOMPSON CONCRETE CONSTRUCTION-LTD,SUB,AWS,GC PM,,BURDENED,DATA CENTER,COLUMBUS,OH,2023-06-30 00:00:00,SUPERVISION,,70.02,,,,,,,,,,,,
SAFETY,,MANAGER,,REG,RAYCO,,BMW,OPEN SHOP,,,MANUFACTURING-AUTOMOTIVE,GREENVILLE,SC,2008-06-01 00:00:00,SUPERVISION,,47.57,,,,,,,,,,,,
SAFETY,,MANAGER,MECHANICAL,REG,THE WALDINGER CORPORATION,SUB,FACEBOOK,UNION,,NON-BURDENED,DATA CENTER,ALTOONA,IA,2019-01-01 00:00:00,SUPERVISION,,65.0,,,,,,,,,,,,
SAFETY,,MANAGER,MECHANICAL,REG,THE WALDINGER CORPORATION,SUB,FACEBOOK,UNION,,NON-BURDENED,DATA CENTER,ALTOONA,IA,2017-08-08 00:00:00,SUPERVISION,,65.0,,,,,,,,,,,,
SAFETY,,MANAGER,,REG,TURNER CONSTRUCTION,GC/CM,FACEBOOK,GC PM,,BURDENED,DATA CENTER,ALTOONA,IA,2016-01-01 00:00:00,SUPERVISION,,103.0,,,,,,,,,,,,
SAFETY,,MANAGER,,REG,TURNER CONSTRUCTION,GC/CM,FACEBOOK,GC PM,,BURDENED,DATA CENTER,ALTOONA,IA,2017-08-09 00:00:00,SUPERVISION,,116.6,,,,,,,,,,,,
SAFETY,,SENIOR MANAGER,MECHANICAL,REG,THE WALDINGER CORPORATION,SUB,FACEBOOK,UNION,,NON-BURDENED,DATA CENTER,ALTOONA,IA,2019-01-01 00:00:00,SUPERVISION,,100.0,,,,,,,,,,,,
SAFETY,,,,2T,ACCO MECHANICAL,SUB,GENENTECH,UNION,,,OFFICE-PHARMA,PASADENA,CA,2017-06-01 00:00:00,SUPERVISION,,122.0,,,,,,,,,,,,
SAFETY,,,,OT,ACCO MECHANICAL,SUB,GENENTECH,UNION,,,OFFICE-PHARMA,PASADENA,CA,2018-06-01 00:00:00,SUPERVISION,,127.0,,,,,,,,,,,,
SAFETY,,,,OT,ACCO MECHANICAL,SUB,GENENTECH,UNION,,,OFFICE-PHARMA,PASADENA,CA,2017-06-30 00:00:00,SUPERVISION,,122.0,,,,,,,,,,,,
SAFETY,,,,REG,ACCO MECHANICAL,SUB,GENENTECH,UNION,,,OFFICE-PHARMA,PASADENA,CA,2018-06-01 00:00:00,SUPERVISION,,99.0,,,,,,,,,,,,
SAFETY,,,,REG,ACCO MECHANICAL,SUB,GENENTECH,UNION,,,OFFICE-PHARMA,PASADENA,CA,2017-06-01 00:00:00,SUPERVISION,,95.0,,,,,,,,,,,,
SAFETY,,DIRECTOR,,2T,MCCORMICK CONSTRUCTION,GC/CM,GMI,GC PM,,BURDENED,MANUFACTURING-F&B,FRIDLEY,MN,2013-12-01 00:00:00,SUPERVISION,,125.0,,,,,,,,,,,,
SAFETY,,DIRECTOR,,OT,MCCORMICK CONSTRUCTION,GC/CM,GMI,GC PM,,BURDENED,MANUFACTURING-F&B,FRIDLEY,MN,2013-12-01 00:00:00,SUPERVISION,,98.0,,,,,,,,,,,,
SAFETY,,DIRECTOR,,REG,MCCORMICK CONSTRUCTION,GC/CM,GMI,GC PM,,BURDENED,MANUFACTURING-F&B,FRIDLEY,MN,2013-12-01 00:00:00,SUPERVISION,,71.0,,,,,,,,,,,,
SAFETY,,MANAGER,,REG,JM WILKERSON CONST,GC/CM,GMI,UNKNOWN,,,MANUFACTURING-F&B,COVINGTON,GA,2016-02-01 00:00:00,SUPERVISION,,40.0,2.48,0.32,3.24,0.644,,0.5800000000000001,4.97,,,,,
SAFETY,,DIRECTOR,,REG,HOLADAY-PARKS,SUB,GOOGLE,UNION,,BURDENED,OFFICE-COMMERCIAL,SEATTLE,WA,2018-12-01 00:00:00,SUPERVISION,,95.0,,,,,,,,,,,,
SAFETY,,MANAGER,,REG,EXHIBIT M,GC/CM,GOOGLE,GC PM,,,,,,2023-01-01 00:00:00,SUPERVISION,,131.4,,,,,,,,,,,,
SAFETY,,MANAGER,,REG,BNB,GC/CM,GOOGLE,GC PM,,BURDENED,OFFICE-COMMERCIAL,SEATTLE,WA,2023-01-01 00:00:00,SUPERVISION,,99.82,,,,,,,,,,,,
SAFETY,,MANAGER,,REG,BNB,GC/CM,GOOGLE,GC PM,,BURDENED,OFFICE-COMMERCIAL,SEATTLE,WA,2022-01-01 00:00:00,SUPERVISION,,104.43,,,,,,,,,,,,
SAFETY,,MANAGER,,REG,BNB,GC/CM,GOOGLE,GC PM,,BURDENED,OFFICE-COMMERCIAL,SEATTLE,WA,2023-01-01 00:00:00,SUPERVISION,,105.93,,,,,,,,,,,,
SAFETY,,MANAGER,,REG,BNB,GC/CM,GOOGLE,GC PM,,BURDENED,OFFICE-COMMERCIAL,SEATTLE,WA,2024-01-01 00:00:00,SUPERVISION,,107.43,,,,,,,,,,,,
SAFETY,,MANAGER,,REG,FOUSHEE,GC/CM,GOOGLE,GC PM,,BURDENED,OFFICE-COMMERCIAL,SEATTLE,WA,2018-08-01 00:00:00,SUPERVISION,,79.68,,,,,,,,,,,,
SAFETY,,,ELECTRICAL,OT,PRISM ELECTRIC-INC,SUB,GOOGLE,GC PM,,BURDENED,OFFICE-COMMERCIAL,AUSTIN,TX,2022-03-28 00:00:00,SUPERVISION,,82.61,5.12182,,,0.39652799999999994,,8.855792000000001,16.158516,,,,,
SAFETY,,,ELECTRICAL,REG,PRISM ELECTRIC-INC,SUB,GOOGLE,GC PM,,BURDENED,OFFICE-COMMERCIAL,AUSTIN,TX,2022-03-28 00:00:00,SUPERVISION,,55.08,3.41,0.04,0.42,0.27,,5.91,10.78,,,,,
SAFETY,,,,REG,BNB,GC/CM,GOOGLE,GC PM,,BURDENED,OFFICE-COMMERCIAL,SEATTLE,WA,2020-01-01 00:00:00,SUPERVISION,,150.0,,,,,,,,,,,,
SAFETY,,,,REG,BNB,GC/CM,GOOGLE,GC PM,,BURDENED,OFFICE-COMMERCIAL,SEATTLE,WA,2020-01-01 00:00:00,SUPERVISION,,120.0,,,,,,,,,,,,
SAFETY,,,,REG,BNB,GC/CM,GOOGLE,GC PM,,BURDENED,OFFICE-COMMERCIAL,SEATTLE,WA,2020-01-01 00:00:00,SUPERVISION,,91.35,,,,,,,,,,,,
SAFETY,,,,REG,BNB,GC/CM,GOOGLE,GC PM,,BURDENED,OFFICE-COMMERCIAL,SEATTLE,WA,2020-01-01 00:00:00,SUPERVISION,,75.0,,,,,,,,,,,,
SAFETY,,,,REG,BNB,GC/CM,GOOGLE,GC PM,,BURDENED,OFFICE-COMMERCIAL,SEATTLE,WA,2021-01-01 00:00:00,SUPERVISION,,156.0,,,,,,,,,,,,
SAFETY,,,,REG,BNB,GC/CM,GOOGLE,GC PM,,BURDENED,OFFICE-COMMERCIAL,SEATTLE,WA,2021-01-01 00:00:00,SUPERVISION,,124.80000000000001,,,,,,,,,,,,
SAFETY,,,,REG,BNB,GC/CM,GOOGLE,GC PM,,BURDENED,OFFICE-COMMERCIAL,SEATTLE,WA,2021-01-01 00:00:00,SUPERVISION,,95.00399999999999,,,,,,,,,,,,
SAFETY,,,,REG,BNB,GC/CM,GOOGLE,GC PM,,BURDENED,OFFICE-COMMERCIAL,SEATTLE,WA,2021-01-01 00:00:00,SUPERVISION,,78.0,,,,,,,,,,,,
SAFETY,,,,REG,BNB,GC/CM,GOOGLE,GC PM,,BURDENED,OFFICE-COMMERCIAL,SEATTLE,WA,2022-01-01 00:00:00,SUPERVISION,,162.24,,,,,,,,,,,,
SAFETY,,,,REG,BNB,GC/CM,GOOGLE,GC PM,,BURDENED,OFFICE-COMMERCIAL,SEATTLE,WA,2022-01-01 00:00:00,SUPERVISION,,129.79200000000003,,,,,,,,,,,,
SAFETY,,,,REG,BNB,GC/CM,GOOGLE,GC PM,,BURDENED,OFFICE-COMMERCIAL,SEATTLE,WA,2022-01-01 00:00:00,SUPERVISION,,98.80416,,,,,,,,,,,,
SAFETY,,,,REG,BNB,GC/CM,GOOGLE,GC PM,,BURDENED,OFFICE-COMMERCIAL,SEATTLE,WA,2022-01-01 00:00:00,SUPERVISION,,81.12,,,,,,,,,,,,
SAFETY,,,,REG,BNB,GC/CM,GOOGLE,GC PM,,BURDENED,OFFICE-COMMERCIAL,SEATTLE,WA,2023-01-01 00:00:00,SUPERVISION,,167.9184,,,,,,,,,,,,
SAFETY,,,,REG,BNB,GC/CM,GOOGLE,GC PM,,BURDENED,OFFICE-COMMERCIAL,SEATTLE,WA,2023-01-01 00:00:00,SUPERVISION,,134.33472000000003,,,,,,,,,,,,
SAFETY,,,,REG,BNB,GC/CM,GOOGLE,GC PM,,BURDENED,OFFICE-COMMERCIAL,SEATTLE,WA,2023-01-01 00:00:00,SUPERVISION,,102.26230559999999,,,,,,,,,,,,
SAFETY,,,,REG,BNB,GC/CM,GOOGLE,GC PM,,BURDENED,OFFICE-COMMERCIAL,SEATTLE,WA,2023-01-01 00:00:00,SUPERVISION,,83.9592,,,,,,,,,,,,
SAFETY,,,,REG,HERMANSON,SUB,GOOGLE,UNION,,BURDENED,OFFICE-COMMERCIAL,SEATTLE,WA,2018-12-01 00:00:00,SUPERVISION,,95.0,,,,,,,,,,,4.75,2.375
SAFETY,,,,REG,,GC/CM,GOOGLE,GC PM,,,DATA CENTER,AUSTIN,TX,2023-01-01 00:00:00,SUPERVISION,,99.23,,,,,,,,,,,,
SAFETY,,,,REG,,GC/CM,GOOGLE,GC PM,,,DATA CENTER,AUSTIN,TX,2023-01-01 00:00:00,SUPERVISION,,104.19,,,,,,,,,,,,
SAFETY,,,,REG,,GC/CM,GOOGLE,GC PM,,,DATA CENTER,AUSTIN,TX,2023-01-01 00:00:00,SUPERVISION,,81.0,,,,,,,,,,,,
SAFETY,,,,REG,,GC/CM,GOOGLE,GC PM,,,,AUSTIN,TX,2023-01-01 00:00:00,SUPERVISION,,99.23,,,,,,,,,,,,
SAFETY,,,,REG,,GC/CM,GOOGLE,GC PM,,,,AUSTIN,TX,2023-01-01 00:00:00,SUPERVISION,,104.19,,,,,,,,,,,,
SAFETY,,,,REG,,GC/CM,GOOGLE,GC PM,,,,AUSTIN,TX,2023-01-01 00:00:00,SUPERVISION,,81.0,,,,,,,,,,,,
SAFETY,,MANAGER,,REG,WHITING-TURNER CONTRACTING COMPANY,GC/CM,LAM RESEARCH CORPORATION,GC PM,,BURDENED,SEMICONDUCTOR,FREMONT,CA,2023-01-01 00:00:00,SUPERVISION,,116.74,,,,,,,,,,,,
SAFETY,,MANAGER,,REG,WHITING-TURNER CONTRACTING COMPANY,GC/CM,LAM RESEARCH CORPORATION,GC PM,,BURDENED,SEMICONDUCTOR,FREMONT,CA,2024-01-01 00:00:00,SUPERVISION,,119.0748,,,,,,,,,,,,
SAFETY,,MANAGER,,REG,WHITING-TURNER CONTRACTING COMPANY,GC/CM,LAM RESEARCH CORPORATION,GC PM,,BURDENED,SEMICONDUCTOR,FREMONT,CA,2025-01-01 00:00:00,SUPERVISION,,121.456296,,,,,,,,,,,,
SAFETY,,MANAGER,,REG,CUPERTINO ELECTRIC-INC.,SUB,LAM RESEARCH CORPORATION,GC PM,,BURDENED,SEMICONDUCTOR,FREMONT,CA,2023-01-01 00:00:00,SUPERVISION,,,,,,,,,,,,,,
SAFETY,,MANAGER,,REG,MCCARTHY BUILDING COMPANIES,GC/CM,LAM RESEARCH CORPORATION,GC PM,,BURDENED,SEMICONDUCTOR,FREMONT,CA,2023-01-01 00:00:00,SUPERVISION,,120.0,,,,,,,,,,,,
SAFETY,,MANAGER,,REG,MCCARTHY BUILDING COMPANIES,GC/CM,LAM RESEARCH CORPORATION,GC PM,,BURDENED,SEMICONDUCTOR,FREMONT,CA,2024-01-01 00:00:00,SUPERVISION,,125.0,,,,,,,,,,,,
SAFETY,,MANAGER,,REG,MCCARTHY BUILDING COMPANIES,GC/CM,LAM RESEARCH CORPORATION,GC PM,,BURDENED,SEMICONDUCTOR,FREMONT,CA,2025-01-01 00:00:00,SUPERVISION,,130.0,,,,,,,,,,,,
SAFETY,,,,REG,TURNER CONSTRUCTION,GC/CM,LAM RESEARCH CORPORATION,GC PM,,BURDENED,SEMICONDUCTOR,FREMONT,CA,2023-01-01 00:00:00,SUPERVISION,,102.75937680323139,,,,,,,,,,,,
SAFETY,,,,REG,TURNER CONSTRUCTION,GC/CM,LAM RESEARCH CORPORATION,GC PM,,BURDENED,SEMICONDUCTOR,FREMONT,CA,2024-01-01 00:00:00,SUPERVISION,,107.69734564339294,,,,,,,,,,,,
SAFETY,,,,REG,TURNER CONSTRUCTION,GC/CM,LAM RESEARCH CORPORATION,GC PM,,BURDENED,SEMICONDUCTOR,FREMONT,CA,2025-01-01 00:00:00,SUPERVISION,,112.88221292556261,,,,,,,,,,,,
